ptid;enid;name;fullname
9182;12810;924;Støttemur (924)
9182;12811;925;Støttemur (925)
9182;12812;929;Støttemur (929)
9182;12813;93;Skredoverbygg (93)
9182;12814;930;Skredoverbygg (930)
9182;12815;931;Skredoverbygg (931)
9182;12816;932;Skredoverbygg (932)
9182;12817;933;Skredoverbygg (933)
9182;12818;934;Skredoverbygg (934)
9182;12819;939;Skredoverbygg (939)
9182;12820;94;Skredoverbygg (94)
9182;12821;940;Skredoverbygg (940)
9182;12822;941;Skredoverbygg (941)
9182;12823;942;Skredoverbygg (942)
9182;12824;943;Skredoverbygg (943)
9182;12825;944;Skredoverbygg (944)
9182;12826;949;Skredoverbygg (949)
9182;12827;95;Tunnelportal (95)
9182;12828;950;Tunnelportal (950)
9182;12829;951;Tunnelportal (951)
9182;12830;952;Tunnelportal (952)
9182;12831;953;Tunnelportal (953)
9182;12832;959;Tunnelportal (959)
9182;12833;96;Miljøtunnel (96)
9182;12834;960;Miljøtunnel (960)
9182;12835;961;Miljøtunnel (961)
9182;12836;962;Miljøtunnel (962)
9182;12837;963;Miljøtunnel (963)
9182;12838;97;Fjelltunnel (97)
9182;12839;970;Fjelltunnel (970)
9182;12840;971;Fjelltunnel (971)
9182;12841;972;Fjelltunnel (972)
9182;12842;973;Fjelltunnel (973)
9182;12843;98;Tunnelkonstr. (98)
9182;12844;980;Tunnelkonstr. (980)
9182;12845;981;Tunnelkonstr. (981)
9182;12846;982;Tunnelkonstr. (982)
9182;12847;983;Tunnelkonstr. (983)
9182;12848;984;Tunnelkonstr. (984)
9182;12849;989;Tunnelkonstr. (989)
9182;12850;99;Andre konstr. (99)
9182;12851;990;Andre konstr. (990)
1404;12325;;Betong
1404;12326;;Spennbetong
1404;12327;;Stål
1404;12328;;Aluminium
1404;12329;;Stein
1404;12330;;Tre
1404;12331;;Plast
1404;12332;;Annet konstruksjonsmateriale
8969;12852;;Ingen/ute av drift
8969;11808;;Vegvesenet/Staten
8969;11812;;Vegvesenet/Fylkeskommunen
8969;12853;;Vegvesenet/Drift for andre
8969;12854;;Baneeier
8969;11807;;Kommunen
8969;11806;;Privat
8969;12855;;OPS-selskapet
8969;12856;;Kraftsselskapet
8969;12857;;Andre
10147;16522;;100
10147;17307;;100*
10147;16523;;Nei
10150;16528;10-50;Bk10 - 50 tonn
10150;16530;10-42;Bk10 - 42 tonn
10150;16529;T8-50;BkT8 - 50 tonn
10150;16531;T8-40;BkT8 - 40 tonn
10150;16527;8-32;Bk8 - 32 tonn
10150;16526;6-28;Bk6 - 28 tonn
10150;16532;Spes;Spesiell begrensning
10151;16539;T8-50;BkT8 - 50 tonn
10151;16540;T8-40;BkT8 - 40 tonn
10151;16538;8-32;Bk8 - 32 tonn
10151;16536;6-28;Bk6 - 28 tonn
10152;16545;10-50;Bk10 - 50 tonn
10152;16546;T8-40;BkT8 - 40 tonn
10152;16544;8-32;Bk8 - 32 tonn
10159;16553;;60
10159;16554;;50
10160;16556;;56
10160;16557;;50
10160;16558;;60
10163;16566;;19,50
10163;16567;;15,00
10163;16568;;12,40
10163;16570;;Spesiell begrensning
10164;16555;;25,25
10165;16559;;22,00
10165;16560;;24,00
10168;16573;;Nei
10168;16574;;2 og 3 aksler
10168;16575;;4 og 5 aksler
10168;16576;;Over 5 aksler
10710;17295;;L
10709;17294;;V
10178;16580;;A
10178;16581;;B
10178;16582;;Ikke
10744;17398;;L
10741;17394;;Bk 10/50
10741;17395;;Bk 10/60
10742;17396;;25,25
10743;17397;;V
10772;17462;;L
10773;17460;;Bk 10/50
10773;17461;;Bk 10/60
10774;17459;;25,25
10777;17463;;V
9254;12900;;100
9254;17311;;100*
9254;12901;;Nei
5179;7051;10-50;Bk10 - 50 tonn
5179;9810;10-42;Bk10 - 42 tonn
5179;7052;T8-50;BkT8 - 50 tonn
5179;9811;T8-40;BkT8 - 40 tonn
5179;7050;8-32;Bk8 - 32 tonn
5179;7049;6-28;Bk6 - 28 tonn
5179;9865;Spes;Spesiell begrensning
5181;7063;T8-50;BkT8 - 50 tonn
5181;7064;T8-40;BkT8 - 40 tonn
5181;7062;8-32;Bk8 - 32 tonn
5181;7060;6-28;Bk6 - 28 tonn
5180;7057;10-50;Bk10 - 50 tonn
5180;7058;T8-40;BkT8 - 40 tonn
5180;7056;8-32;Bk8 - 32 tonn
9125;12155;;60
9125;13696;;50
9127;12157;;56
9127;13697;;50
9127;13810;;60
5186;7070;;19,50
5186;7071;;15,00
5186;7072;;12,40
5186;11654;;Spesiell begrensning
9126;12156;;25,25
9128;12158;;22,00
9128;13789;;24,00
9256;12903;;Nei
9256;13002;;2 og 3 aksler
9256;13003;;4 og 5 aksler
9256;13004;;Over 5 aksler
10723;17309;;L
10722;17308;;V
5184;7077;;A
5184;7078;;B
5184;9812;;Ikke
9809;15958;;A
9809;15959;;B
9809;15960;;C
4553;5461;;Ja
4553;5462;;Nei
2068;3543;;Ja
2068;3581;;Nei
1920;3529;;Ja
1920;3567;;Nei
1103;2197;;Tre
1103;2198;;Bambus
1103;2224;;Metall, stål, galvanisert
1103;2263;;Plast
10872;17907;;Stat
10872;17910;;Fylkeskommune
10872;17908;;Kommune
10872;17909;;Privat
10872;17911;;Uavklart
4157;5107;;Løvfellende
4157;5108;;Vintergrønne
4506;5290;;Matjord
4506;5291;;Gress
4506;5292;;Barklag
4131;5101;;Busker, frittstående
4131;5102;;Buskfelt
4131;5103;;Hekk, formklippet
4131;5104;;Buskroser
4131;5105;;Buskas
4505;5293;;Statens vegvesen
4505;5294;;Kommune
4505;5295;;Privat
4505;17680;;Uavklart
1266;3437;;Kontroll-/vektstasjon
1266;3438;;Servicebygg
1266;12915;;Teknisk bygg
1266;3439;;Lager
1266;3440;;Trafikksentral
1266;3436;;Bompenge-/billettinnkreving
1266;3441;;Trafostasjon
1266;4088;;Bolighus
1266;9089;;Pumpestasjon
1266;5464;;Sanitær-/toalettanlegg
1266;7989;;Brøytestasjon
1266;7990;;Garasje
1266;7991;;Driftsbygning
1266;7992;;Telefonkiosk
1407;2191;;Tre
1407;2209;;Betong
1407;2232;;Metall, stål, galvanisert
1603;2155;;Malt
1603;2162;;Beiset
1603;2168;;Impregnert
1603;2174;;Oljet
1603;16962;;Ubehandlet
9261;12912;;Frittliggende
9261;12913;;I tunnel/fjellrom
1974;3444;;Stålplater
1974;3442;;Takstein
1974;12914;;Betong/murstein
1974;3443;;Skifer
1974;3446;;Papp
1974;3445;;Torvtak
9149;12232;;Statens vegvesen
9149;12233;;Kommune
9149;12234;;Privat
9149;17770;;Uavklart
5144;6942;;Anlegg
5144;6943;;Vedlikehold
8742;11571;;Øvre bærelag
8742;11572;;Nedre bærelag
5533;7878;;Ja
5533;7879;;Nei
5531;7849;;11
5531;7850;;16
5531;7851;;19
5531;7852;;22
5531;7853;;24
5531;7854;;26
5531;7855;;32
5531;7856;;50
5531;7857;;53
5531;7858;;54
5531;7859;;63
5531;7860;;64
5531;7861;;80
1211;3660;Msm;Mekanisk stabiliserte materialer
1211;3661;G;Grus
1211;3662;Vm;Velgraderte materialer
1211;3663;Gu1;Grus, uten tilfredst. naturlig gradering
1211;3686;Gu2;Grus, u tf. naturlig gradering, fv knusing
1211;3664;Ks;Knust stein
1211;3665;Fp;Forkilt pukk
1211;6960;Gk;Knust grus
1211;6961;Fk;Knust fjell
1211;3666;Bm;Bitumenstabiliserte materialer
1211;3667;Ag;Asfaltert grus
1211;3668;Ap;Asfaltert pukk
1211;3669;Pp;Penetrert pukk
1211;3670;As;Asfaltert sand
1211;3671;Bg;Bitumesnstabilisert grus
1211;3672;Fr;Freste asfaltmaterialer
1211;3673;Gja;Gjenbrukte asfaltmaterialer
1211;16134;Ak;Knust asfalt
1211;3674;C;Sementstabiliserte materialer
1211;3675;Cp;Sementstabilisert pukk
1211;3676;Cg;Sementstabilisert grus
1211;6957;Sg;Skumgrus
1211;7862;Asg;Asfaltskumgrus
9288;12980;;Manglende data
9288;12981;;Overlappende data
9288;12982;;Generell
4421;5182;G;Generelle målinger
4421;5183;R;Referansemåling
4421;5184;F;Forsøksmålinger
4421;9723;T;Teleløsning
4421;10118;1;Initiell-1
4421;10119;2;Initiell-2
4421;10120;3;Initiell-3
4421;13048;a;Måleserie a
4421;13049;b;Måleserie b
4421;13050;c;Måleserie c
4421;13051;d;Måleserie d
4418;5175;;Indre
4418;5176;;Mellom
4418;5177;;Ytre
4419;5179;;Indre
4419;5180;;Mellom
4419;5181;;Ytre
4422;5185;;Ja
4422;5186;;Nei
3513;13703;;Signalregulering motorkjøretøy
3513;13704;;Signalregulering sykkel
3513;13705;;Trafikkregistrering motorkjøretøy
3513;16760;;ATK
3513;13706;;Trafikkregistrering sykkel
1183;4895;;Induktivsløyfe, motorkjøretøy
1183;4896;;Induktivsløyfe, sykkel
1183;4897;;Piezo-elektrisk kabel
1183;4898;;Infrarød detektor
2361;4254;;Bilde
2361;4255;;Tegning
2361;10076;;Dokument
2361;10077;;Video
8014;10280;;Stat
8014;10742;;Fylkeskommune
8014;10344;;Kommune
8014;10408;;Privat
8014;17589;;Uavklart
8086;10480;;Statens vegvesen
8086;10558;;Kommune
8086;10636;;Privat
8086;17732;;Uavklart
9264;12921;;Ja
9264;12922;;Nei
9269;12932;;Ja
9269;12933;;Nei
9274;12942;;Ja
9274;12943;;Nei
9248;12892;;Stat, vegvesen
9248;12893;;Stat, annen
9248;12894;;Fylke
9248;12895;;Kommune
9248;12896;;Privat
9248;12897;;Delt eierskap
9268;12929;;Stengt
9268;12930;;Ikke tilrettelagt spesielt
9268;12931;;Egne atskilte plasser
9280;12954;;Ja
9280;12955;;Nei
9272;12938;;Ja
9272;12939;;Nei
9276;12946;;Ja
9276;12947;;Nei
9263;12919;;Ja
9263;12920;;Nei
9275;12944;;Ja
9275;12945;;Nei
9279;12952;;Ja
9279;12953;;Nei
9246;12885;;Rasteplass
9246;12886;;Bensinstasjon
9246;12887;;Vegkro
9246;12888;;Industriområde
9277;12948;;Ja
9277;12949;;Nei
9266;12925;;Ja
9266;12926;;Nei
9247;12889;;Ja, forhånsvarsling og varsling ved avkjøring
9247;12890;;Ja, varsling ved avkjøring
9247;12891;;Nei
9265;12923;;Ja
9265;12924;;Nei
9267;12927;;Ja
9267;12928;;Nei
9281;12956;;Ja
9281;12957;;Nei
9271;12936;;Ja
9271;12937;;Nei
9273;12940;;Ja
9273;12941;;Nei
9278;12950;;Ja
9278;12951;;Nei
9262;12916;;Kontinuerlig vakt
9262;12917;;Regelmessig vakt
9262;12918;;Ingen vakt
9270;12934;;Ja
9270;12935;;Nei
9250;12898;;Statens vegvesen
9250;12899;;Privat
9250;17772;;Uavklart
5644;7935;;Belysning i dagen
5644;7937;;Bygning
5644;16305;;Skilting
5644;16307;;Trafikkregulering/overvåking
5644;7936;;Tunnel
5644;16306;;Pumper
5644;16309;;Vifter
5644;16308;;Utsmykking (broer etc)
10021;16312;;NEK FEB 88
10021;16313;;NEK FEB 91
10021;16311;;NEK FEL 1998
10021;16310;;NEK FEF 2006
10021;16314;;Annet
10022;16315;;NEK 400
10022;16316;;NEK 400 : 2006
10022;16317;;NEK 400 : 2010
10022;16318;;NEK 440
10022;16319;;NEK 445
10022;16320;;NEK IEC 61936-1
10022;16321;;NEK EN 50110-1
10022;16322;;Tavlenorm
10022;16323;;Annet
10026;16327;;Stat
10026;16324;;Fylkeskommune
10026;16325;;Kommune
10026;16326;;Privat
10026;17633;;Uavklart
10028;16328;;Ja
10028;16329;;Nei
10031;16335;;Ja
10031;16336;;Nei
10032;16340;;Spyd
10032;16341;;Sammenkoplet med annet nett
10032;16339;;Cu wiret
10032;16338;;Antall kontroll/målepunkt
10032;16337;;Annet
10033;16342;;Felles for alle kurser
10033;16343;;En for hver kurs
10033;16344;;Hver mast
10033;16345;;Kombinasjon
10034;16347;;Ja
10034;16346;;Nei
10035;16348;;Direktemåling
10035;16349;;Trafomåling
10035;16350;;Summasjonsmåling
10029;16330;;IT
10029;16331;;TT
10029;16332;;TN-C
10029;16333;;TN-S
10029;16334;;TN-C-S
10038;16351;;12
10038;16353;;24
10038;16352;;230
10038;16354;;400
10038;16355;;230/400
10038;16717;;690
8099;10493;;Statens vegvesen
8099;10571;;Kommune
8099;10649;;Privat
8099;17741;;Uavklart
5636;7914;;Statens vegvesen
5636;7915;;Kommune
5636;7916;;Privat
5636;17684;;Uavklart
9896;16075;;Stat
9896;16076;;Fylkeskommune
9896;16077;;Kommune
9896;16078;;Privat
9896;17626;;Uavklart
9903;16084;;Ja
9903;16085;;Nei
9902;16121;;12
9902;16122;;24
9902;16123;;230
9902;16124;;400
9902;16720;;690
9899;16082;;LED
9899;16083;;Lysstoffrør
9899;16721;;Lystråd
9899;16722;;Glødelampe
9906;16079;;Kommune
9906;16080;;Privat
9906;16081;;Statens vegvesen
9906;17780;;Uavklart
9602;13816;;Hjullaster
9602;13817;;Gravemaskin
9602;13818;;Til fots
9602;13819;;Kran
9602;13820;;Tau
9602;13821;;Helikopter
9643;13869;;Stat
9643;13870;;Fylkeskommune
9643;13871;;Kommune
9643;13872;;Privat
9643;17621;;Uavklart
9642;13863;;Avaroc
9642;13864;;El Montagne
9642;13865;;Geobrügg
9642;13866;;Isofer
9642;13868;;Trumer Schutzbauten
9642;13867;;Maccaferri
9644;13873;;Statens Vegvesen
9644;13874;;Kommune
9644;13875;;Privat
9644;17775;;Uavklart
8162;10918;;Innenfor tettbebyggelse
8162;10919;;Utenfor tettbebyggelse
8167;10963;;Ikke driftsrelatert problem
8167;10964;;Sommerdrift
8167;10965;;Vinterdrift
8167;10966;;Helårsdrift
8165;10947;;Fotgjengerulykker
8165;10948;;Sykkelulykker
8165;10949;;Viltulykker
8165;10950;;Påkjøring bakfra
8165;10951;;Møteulykker
8165;10952;;Ulykker med kryssende kjøreretning
8165;10953;;Utforkjøringsulykker
8165;10954;;Andre typer ulykker
8166;10955;;Fotgjengerulykker
8166;10956;;Sykkelulykker
8166;10957;;Viltulykker
8166;10958;;Påkjøring bakfra
8166;10959;;Møteulykker
8166;10960;;Ulykker med kryssende kjøreretning
8166;10961;;Utforkjøringsulykker
8166;10962;;Andre typer ulykker
8152;10905;;Ekstern, Privatperson
8152;10906;;Ekstern, Bedrift
8152;10907;;Ekstern, Kommune
8152;10908;;Ekstern, Funksjonsentreprenør
8152;10909;;Ekstern, Politiet
8152;10910;;Ekstern, Pressen
8152;10911;;Ekstern, Interesseorganisasjon
8152;10913;;Intern, VTS
8152;10914;;Intern, Ledelse
8152;10915;;Intern, Distriktsvis ulykkesgruppe
8152;10916;;Intern, Annen analyse
8152;10917;;Intern
8168;10967;;Fart
8168;10968;;Trafikkmengde
8168;10969;;Linjeføring/kurvatur/optisk ledning
8168;10970;;Tverrprofil
8168;10971;;Sideterreng/sikkerhetssone
8168;10972;;Vegutstyr
8168;10973;;Vegdekke
8168;10974;;Sikt
8168;10975;;Belysning
8168;10976;;Trafikkskilting
8168;10977;;Vegoppmerking
8168;10978;;Trafikkbilde/distraksjon
8173;10982;;Tiltak nødvendig
8173;10981;;Tiltak skal vurderes
8173;10980;;Tiltak bør vurderes
8173;10979;;Tiltak ikke nødvendig
8163;10921;;Gangfelt, skiltet/merket
8163;10922;;Gangfelt, signalregulert
8163;10923;;Kryssingspunkt for myke trafikanter, Ikke skiltet men tilrettelagt
8163;10920;;Kryssingspunkt for myke trafikanter, ikke tilrettelagt
8163;10927;;X- og T-kryss, Uregulert/høyreregel
8163;10926;;X- og T-kryss, Vikepliktsregulert
8163;10925;;X- og T-kryss, Signalregulert
8163;10928;;Rundkjøring
8163;10929;;Bussholdeplass
8163;10930;;Avkjørsel
8163;10931;;Gang-/sykkelveg, fortau, sykkelfelt
8163;10932;;P-plass, torv, rasteplass o.l
8163;10933;;Planovergang
8163;10934;;Tunnel/undergang
8163;10935;;Bru
8163;10936;;Fergekai
8163;10937;;Bomstasjon
8163;10938;;Vegstrekning for øvrig
8174;10983;;Avslått
8174;10984;;Prioritert, innmeldes NTP-prosess
8174;10985;;Prioritert, innmeldes neste års budsjettprosess
8174;10986;;Prioritert, ivaretas gjennom årets budsjett
8174;10987;;Prioritert, ivaretas i byggeplan
8174;10988;;Prioritert, følges opp gjennom løpende d/v-tiltak
8174;10989;;Prioritert, men må vurderes nærmere
8164;10939;;Fotgjenger
8164;10940;;Syklist
8164;10941;;Fotgjenger og syklist
8164;10942;;Moped/MC
8164;10943;;Lett bil
8164;10944;;Tung bil
8164;10945;;Naboer/bebyggelse
8164;10946;;Flere trafikantgrupper
8798;11634;;Stein, brostein
8798;11635;;Asfalt
8798;11636;;Betongstein
8798;11637;;Betong, prefabrikert
8799;11641;;Profil 1, sirkel-30
8799;11642;;Profil 2, sirkel-40
8799;11643;;Profil 3, sirkel-50
8799;11644;;Profil 4, modifisert sirkel-30
8799;11645;;Profil 5, modifisert sirkel-40
8799;11646;;Profil 6, modifisert sirkel-50
8799;11647;;Profil 7, trapes-30
8799;11648;;Profil 8, trapes-40
8799;11649;;Profil 9, trapes-50
8799;11741;;Profil 10, Pute-30
8799;11742;;Profil 11, Pute-40
8799;11779;;Kuleflate
8799;11780;;Sopp
8799;11781;;H-hump
8799;11782;;S-Hump
8799;11783;;Dobbel hump
1156;3594;;Fartshump
1156;5543;;Fartsputer
1156;3595;;Busshump
1156;7918;;Trafikkøy
1156;7917;;Innsnevring
1156;7919;;Sideforskyvning
1156;11778;;Innsnevring og sideforskyvning
1156;7920;;Rumlefelt
1156;7921;;Fortausutvidelse i kryss
1156;11652;;Fartsdump
2021;11576;;20
2021;2726;;30
2021;2728;;40
2021;2730;;50
2021;2732;;60
2021;2735;;70
2021;2738;;80
2021;2741;;90
2021;5087;;100
2021;9721;;110
7023;11577;;20
7023;9333;;30
7023;9334;;40
7023;9335;;50
7023;9336;;60
7023;9337;;70
7023;9338;;80
7023;9339;;90
7023;9340;;100
7023;16591;;110
7016;9327;;Vinterfartsgrense
7016;13242;;Sommerfartsgrense
7016;9328;;Skole
7016;13241;;Miljøfartsgrense
9401;13243;;Hverdager
9401;13244;;Hverdager u/ lørdag
9401;13245;;Lørdag og søndag
9401;13246;;Mandag
9401;13247;;Tirsdag
9401;13248;;Onsdag
9401;13249;;Torsdag
9401;13250;;Fredag
9401;13251;;Lørdag
9401;13252;;Søndag
8044;10310;;Stat
8044;10771;;Fylkeskommune
8044;10374;;Kommune
8044;10438;;Privat
8044;17660;;Uavklart
9531;13452;;Fast
9531;13453;;Mobil
9532;13454;;Sløyfe
9532;13455;;Radar
8120;10514;;Statens vegvesen
8120;10592;;Kommune
8120;10670;;Privat
8120;17758;;Uavklart
10233;16734;;Akvatisk
10233;16735;;Terrestrisk
10233;16736;;Begge
10230;16730;;Overgang
10230;16731;;Undergang
10230;16732;;Kulvert
10230;16733;;Sluse
10683;17247;;A
10683;17248;;B
10683;17249;;C
7985;10251;;Stat
7985;10713;;Fylkeskommune
7985;10315;;Kommune
7985;10379;;Privat
7985;17610;;Uavklart
1737;3516;;Ja
1737;3554;;Nei
1104;2492;;Rør
1104;2493;;H/i-bjelker
1104;2494;;Elektrisk
4651;5652;;Statens vegvesen
4651;5653;;Kommune
4651;5654;;Privat
4651;17682;;Uavklart
4595;5533;;Tildekkes
4595;5534;;Fjernes
9229;12865;;Trafikkeres
9229;12866;;Nedlagt
9493;13373;;Ja
9493;13374;;Nei
9493;17378;;Delvis
7559;9822;;Stat
7559;9825;;Fylkeskommune
7559;9823;;Kommune
7559;9824;;Privat
7559;17608;;Uavklart
9492;13370;;Ja
9492;13371;;Delvis
9492;13372;;Nei
7560;9826;;Statens vegvesen
7560;9829;;Fylkeskommune
7560;9827;;Kommune
7560;9828;;Privat
7560;17700;;Uavklart
10729;17383;;Ja
10729;17384;;Nei
7989;10255;;Stat
7989;10717;;Fylkeskommune
7989;10319;;Kommune
7989;10383;;Privat
7989;17615;;Uavklart
8053;10447;;Statens vegvesen
8053;10525;;Kommune
8053;10603;;Privat
8053;17706;;Uavklart
9189;12858;;Trafikkeres
9189;12859;;Nedlagt
9221;12860;;Trafikkeres
9221;12861;;Nedlagt
5536;7868;;Anlegg
5536;7869;;Vedlikehold
5537;7870;;Anlegg
5537;7871;;Vedlikehold
1279;4610;;Betjeningsstasjon tunnel
1279;4611;;Kiosk/trafo/skap
1279;4612;;Pumpestasjon/basseng
1279;4613;;Lager
8002;10268;;Stat
8002;10730;;Fylkeskommune
8002;10332;;Kommune
8002;10396;;Privat
8002;17579;;Uavklart
8067;10461;;Statens vegvesen
8067;10539;;Kommune
8067;10617;;Privat
8067;17717;;Uavklart
10076;16583;;Stat
10076;16584;;Fylkeskommune
10076;16585;;Kommune
10076;16586;;Privat
10076;17634;;Uavklart
10057;16365;;IP00
10057;16366;;IP01
10057;16367;;IP02
10057;16368;;IP03
10057;16369;;IP04
10057;16370;;IP05
10057;16371;;IP06
10057;16372;;IP07
10057;16373;;IP08
10057;16374;;IP10
10057;16375;;IP11
10057;16376;;IP12
10057;16377;;IP13
10057;16378;;IP14
10057;16379;;IP15
10057;16380;;IP16
10057;16381;;IP17
10057;16382;;IP18
10057;16383;;IP20
10057;16384;;IP21
10057;16385;;IP22
10057;16386;;IP23
10057;16387;;IP24
10057;16388;;IP25
10057;16389;;IP26
10057;16390;;IP27
10057;16391;;IP28
10057;16392;;IP30
10057;16393;;IP31
10057;16394;;IP32
10057;16395;;IP33
10057;16396;;IP34
10057;16397;;IP35
10057;16398;;IP36
10057;16399;;IP37
10057;16400;;IP38
10057;16401;;IP40
10057;16402;;IP41
10057;16403;;IP42
10057;16404;;IP43
10057;16405;;IP44
10057;16406;;IP45
10057;16407;;IP46
10057;16408;;IP47
10057;16409;;IP48
10057;16410;;IP50
10057;16411;;IP51
10057;16412;;IP52
10057;16413;;IP53
10057;16414;;IP54
10057;16415;;IP55
10057;16416;;IP56
10057;16417;;IP57
10057;16418;;IP58
10057;16419;;IP60
10057;16420;;IP61
10057;16421;;IP62
10057;16422;;IP63
10057;16423;;IP64
10057;16424;;IP65
10057;16425;;IP66
10057;16426;;IP67
10057;16427;;IP68
10063;16429;;< 10m
10063;16430;;< 30m
10063;16431;;< 100m
10063;16432;;> 100m
10065;16438;;Ute
10065;16439;;I tunnel
10065;16440;;I bygg
10037;16356;;Delvis
10037;16357;;Full
10037;16358;;Ingen
10064;16433;;12
10064;16434;;24
10064;16435;;230
10064;16436;;400
10064;16437;;230/400
10064;16715;;690
10067;16441;;Sentral
10067;16442;;Desentral
10067;16443;;Ingen
10081;16452;;Skap
10081;16453;;Koblingsboks
10081;16454;;Klemme
10081;16455;;Skinne
10081;16456;;Annet
9327;13014;;Hovedfordeling
9327;13015;;Underfordeling
10069;16444;;Ja
10069;16445;;Nei
5538;7872;;Anlegg
5538;7873;;Vedlikehold
1212;3679;;Knuste steinmaterialer
1212;3677;;Sand/grus
1212;3680;;Sprengt stein
5637;7922;;Betong
5637;7923;;Betong, farget
5637;7924;;Betong, mønstret og farget
5637;7925;;Betong, heller
5637;7926;;Betongstein
5637;7927;;Brostein
5637;11231;;Granitt
5637;11230;;Skiferheller
5637;7928;;Asfalt
5637;7929;;Grus
7994;10260;;Stat
7994;10722;;Fylkeskommune
7994;10324;;Kommune
7994;10388;;Privat
7994;17575;;Uavklart
10718;17370;;Tre/beplantning
10718;17371;;Skilt
10718;17372;;Lysmast
10718;17373;;Bygning/konstruksjon
10718;17374;;Holdeplass/leskur
10718;17375;;Annet hinder
1830;3522;;Ja
1830;3560;;Nei
5638;7930;;Statens vegvesen
5638;7931;;Kommune
5638;7932;;Privat
5638;17685;;Uavklart
8022;10288;;Stat
8022;10749;;Fylkeskommune
8022;10352;;Kommune
8022;10416;;Privat
8022;17645;;Uavklart
8096;10490;;Statens vegvesen
8096;10568;;Kommune
8096;10646;;Privat
8096;17738;;Uavklart
9118;12132;;Kjempebjørnekjeks
9118;12133;;Tromsøpalme
9118;12134;;Kjempespringfrø
9118;12136;;Russekål
9118;12137;;Hagelupin
9118;12138;;Park- og hybridslirekne
9118;16194;;Legepestrot
9118;16193;;Kanadagullris
9118;16192;;Ubestemt Slirekne
9118;12139;;Kjempeslirekne
9118;12140;;Skogskjegg
9118;12141;;Rynkerose
9118;12142;;Platanlønn
9118;17883;;Fagerfredløs
9118;17884;;Hvitsteinkløver
9118;17885;;Høstberberis
9118;17886;;Hagepastinakk
9118;16195;;Andre arter
9977;16196;;Kantklipp
9977;16197;;Kjemisk
9977;16198;;Mekanisk fjerning
9977;16199;;Annet
9982;16202;;Overvåkes
9982;16203;;Begrenses
9982;16204;;Bekjempes
9980;16200;;Ja
9980;16201;;Nei
10842;17879;;Ikke tidligere behandlet
10842;17880;;Behandling pågår
10842;17881;;Bekjempes/overvåkes
10842;17882;;Antatt utryddet
9119;12143;;Få
9119;12144;;Spredt
9119;12145;;Tett bestand
7821;9905;;Punktstrøing
5905;8359;G;Generelle målinger
5905;8360;F;Forsøk
5905;8361;K;Kalibrering
5905;8362;R;Referanse
5752;7993;F;Fast slippmåling
5752;7994;V;Variabel slippmåling
5904;8356;;0,0
5904;8357;;0,5
5904;8358;;1,0
7912;10086;G;Generelle målinger
7912;10085;F;Forsøk
7912;10084;K;Kalibrering
7912;10083;R;Referanse
7911;10082;F;Fast slippmåling
7911;10081;V;Variabel slippmåling
5539;7874;;Anlegg
5539;7875;;Vedlikehold
1214;3681;;Syntetiske materialer
1214;6720;;Isolasjonsplater
1214;3682;;Skumplast
1214;3684;;Skumglass
1214;3683;;Lettklinker
1214;17281;;Steinmaterialer
1214;3685;;Bark
10182;16589;;Under behandling
10182;16590;;Vedtatt
9338;13060;;0
9338;13061;;1
9338;13062;;2
9338;13063;;3
9338;13064;;4
9338;13065;;5
9338;13066;;6
9338;13067;;7
9338;13068;;8
9338;13069;;9
8145;10791;;NGO-akse I
8145;10792;;NGO-akse II
